ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Living_With,Total_Spent,Children_Home,Seniority_Days,Age,Total_Purchases,Cluster,Total_Promos,Marketing_Potential_Score,Probabilité_Réponse,Cluster_Name
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,Partner,326,1,36,48,12,3,0,9.04,0.03962966687288428,Petits Consommateurs
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,Partner,77,2,693,54,6,2,0,2.13,0.15319618115420033,Jeunes Prudents
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,Alone,1313,0,422,60,19,1,1,42.4,0.26574362773723964,Épicuriens VIP
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,Alone,30,0,38,33,6,3,0,0.83,0.054778691065326304,Petits Consommateurs
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,Partner,315,1,512,61,12,0,0,8.73,0.12477220249770081,Seniors Budgétaires
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,Partner,660,1,374,69,18,1,0,18.3,0.09663775138087197,Épicuriens VIP
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,Partner,74,1,514,33,6,2,0,2.05,0.13848526042499867,Jeunes Prudents
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,Alone,46,1,49,44,5,3,0,1.28,0.0432976120700325,Petits Consommateurs
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,Alone,86,1,316,60,6,0,0,2.38,0.08060567504179462,Seniors Budgétaires
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,Alone,1103,0,236,77,24,1,0,30.58,0.10991894792876429,Épicuriens VIP
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,Partner,61,1,159,48,7,3,0,1.69,0.05231680716217088,Petits Consommateurs
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,Partner,145,1,222,41,7,3,2,16.02,0.06813157071123851,Petits Consommateurs
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,Partner,684,2,653,66,19,0,0,18.96,0.14265014345289398,Seniors Budgétaires
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,Partner,411,1,229,68,14,0,0,11.39,0.061073334485490724,Seniors Budgétaires
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,Alone,27,1,624,36,3,2,2,12.75,0.19351299777365694,Jeunes Prudents
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,Alone,1060,0,358,79,25,1,0,29.39,0.13366892966627827,Épicuriens VIP
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,Partner,1459,1,669,58,21,1,0,40.45,0.3666068894192754,Épicuriens VIP
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,Partner,18,1,669,43,3,2,0,0.5,0.2107909624085816,Jeunes Prudents
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,Partner,1833,0,645,48,25,1,2,62.82,0.4939336981437504,Épicuriens VIP
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,Partner,237,1,87,62,10,0,0,6.57,0.04290265126938123,Seniors Budgétaires
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,Alone,48,2,32,59,6,0,0,1.33,0.0279661492636163,Seniors Budgétaires
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,Partner,515,2,343,46,16,0,1,20.28,0.06782479578836627,Seniors Budgétaires
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,Partner,1020,0,571,48,14,1,0,28.28,0.34266796433448926,Épicuriens VIP
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,Partner,1370,0,31,61,10,1,0,37.98,0.17908265061192385,Épicuriens VIP
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,Partner,1026,1,475,71,23,1,0,28.44,0.14590258224967578,Épicuriens VIP
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,Partner,301,1,98,57,11,3,0,8.34,0.04648252855179199,Petits Consommateurs
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,Partner,684,2,653,66,19,0,0,18.96,0.14265014345289398,Seniors Budgétaires
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,Partner,499,1,617,57,16,2,1,19.83,0.1627635180227079,Jeunes Prudents
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,Partner,1004,0,676,28,20,1,0,27.83,0.3391967069098271,Épicuriens VIP
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,Partner,218,1,259,48,10,3,0,6.04,0.06895293992063625,Petits Consommateurs
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,Partner,606,1,402,50,18,1,0,16.8,0.10213571906885875,Épicuriens VIP
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,Partner,75,1,359,54,5,3,0,2.08,0.09332833417060418,Petits Consommateurs
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,Partner,106,3,676,54,6,0,0,2.94,0.11676086797417051,Seniors Budgétaires
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,Partner,990,0,396,74,16,1,0,27.45,0.20160327811714976,Épicuriens VIP
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,Alone,1097,0,158,53,15,1,0,30.41,0.145450869962784,Épicuriens VIP
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,Partner,16,0,132,26,3,3,1,6.44,0.08087358365594995,Petits Consommateurs
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,Partner,34,0,104,48,4,3,0,0.94,0.06829368252258919,Petits Consommateurs
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,Partner,1711,0,672,32,15,1,0,47.43,0.6197435463719294,Épicuriens VIP
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,Partner,438,2,168,65,14,0,1,18.14,0.04033829421277582,Seniors Budgétaires
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,Partner,75,1,537,43,5,2,0,2.08,0.15066681380002192,Jeunes Prudents
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,Partner,225,1,228,62,10,0,0,6.24,0.06123070525122113,Seniors Budgétaires
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,Partner,18,2,603,70,3,0,0,0.5,0.1281427990523085,Seniors Budgétaires
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,Partner,470,1,408,41,15,2,0,13.03,0.10584560732508315,Jeunes Prudents
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,Alone,91,2,442,41,6,2,0,2.52,0.08905240023740128,Jeunes Prudents
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,Alone,2525,0,136,31,17,1,1,76.0,0.48793231671901344,Épicuriens VIP
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,Partner,504,1,532,72,16,0,0,13.97,0.1301688029861779,Seniors Budgétaires
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,Partner,235,1,540,65,10,0,0,6.51,0.13313675503062528,Seniors Budgétaires
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,Alone,1232,1,526,61,18,1,2,46.15,0.256812136066721,Épicuriens VIP
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,Alone,88,2,422,64,7,0,0,2.44,0.07603215287213883,Seniors Budgétaires
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Alone,17,1,52,51,3,3,0,0.47,0.04542597993515394,Petits Consommateurs
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,Alone,24,1,331,37,4,3,0,0.67,0.09269402464939931,Petits Consommateurs
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,Partner,60,2,311,57,5,0,0,1.66,0.06096257957043251,Seniors Budgétaires
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,Alone,1020,1,308,70,25,1,1,34.28,0.08804372132387253,Épicuriens VIP
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,Partner,155,1,570,60,8,2,0,4.3,0.14681590868178546,Jeunes Prudents
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,Partner,51,2,122,48,4,3,0,1.41,0.039940738090437966,Petits Consommateurs
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,Alone,1812,0,554,52,15,1,1,56.23,0.5568437340898437,Épicuriens VIP
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,Alone,1461,1,589,53,21,1,3,58.5,0.321866044796444,Épicuriens VIP
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,Alone,96,1,70,62,5,3,0,2.66,0.04444376512817689,Petits Consommateurs
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,Alone,160,1,132,70,8,0,0,4.44,0.047089346887633,Seniors Budgétaires
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,Partner,139,2,433,53,7,0,0,3.85,0.08355276722953844,Seniors Budgétaires
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Alone,908,1,434,54,21,1,0,25.17,0.1330075747772805,Épicuriens VIP
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,Partner,183,1,301,57,7,0,0,5.07,0.08257102063416502,Seniors Budgétaires
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,Partner,1161,1,455,53,17,1,1,38.19,0.217152145712864,Épicuriens VIP
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,Partner,988,0,85,50,13,1,0,27.39,0.12039158340553827,Épicuriens VIP
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,Alone,1072,1,658,61,24,1,0,29.72,0.2255532973222139,Épicuriens VIP
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,Partner,174,2,291,45,8,0,0,4.82,0.05866044517220251,Seniors Budgétaires
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,Partner,758,1,520,63,19,1,0,21.01,0.14821460390965413,Épicuriens VIP
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,Partner,195,1,180,64,9,0,0,5.41,0.05438421334241614,Seniors Budgétaires
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,Alone,31,1,627,43,4,2,2,12.86,0.1855816054498973,Jeunes Prudents
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,Partner,1084,0,316,65,16,1,0,30.05,0.19237451858428928,Épicuriens VIP
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,Partner,685,1,494,66,19,1,1,24.99,0.12836550036829,Épicuriens VIP
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,Partner,1672,0,219,57,25,1,1,52.35,0.19467385274723847,Épicuriens VIP
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,Partner,43,0,243,32,5,3,0,1.19,0.09761374072952457,Petits Consommateurs
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,Partner,49,2,133,65,4,0,1,7.36,0.03911718080086782,Seniors Budgétaires
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,Partner,133,1,403,57,7,2,0,3.69,0.10119643632442242,Jeunes Prudents
5644,1957,Graduation,Together,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,Partner,363,1,260,65,13,0,1,16.06,0.06714317796649123,Seniors Budgétaires
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,Partner,545,1,440,67,16,0,0,15.11,0.10923017107815894,Seniors Budgétaires
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,Partner,1065,1,245,50,29,1,1,35.52,0.06808271268687294,Épicuriens VIP
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,Partner,2047,0,474,53,20,1,1,62.75,0.5110147082902493,Épicuriens VIP
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,Partner,296,2,606,50,10,0,0,8.21,0.13157806763118537,Seniors Budgétaires
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,Alone,140,2,366,47,7,0,1,9.88,0.07206154246384766,Seniors Budgétaires
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,Alone,530,1,347,57,16,1,0,14.69,0.08827788773276708,Épicuriens VIP
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,Partner,152,2,690,59,8,2,0,4.21,0.14906722053315807,Jeunes Prudents
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Partner,1598,0,266,31,23,1,0,44.3,0.23489087387014135,Épicuriens VIP
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,Alone,114,1,526,59,6,2,0,3.16,0.13889083397912438,Jeunes Prudents
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,Alone,101,1,676,36,7,2,0,2.8,0.19971312669958016,Jeunes Prudents
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,Partner,25,1,280,49,3,3,0,0.69,0.08261485394199396,Petits Consommateurs
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,Alone,789,0,519,65,21,1,1,27.87,0.17683350542399273,Épicuriens VIP
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,Partner,87,2,334,41,5,3,1,8.41,0.07029450586494292,Petits Consommateurs
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,Alone,90,2,280,64,7,0,0,2.5,0.05218529721834215,Seniors Budgétaires
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,Partner,1215,1,427,63,18,1,0,33.68,0.20104326668025455,Épicuriens VIP
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,Alone,811,0,260,67,21,1,1,28.48,0.09926522336035214,Épicuriens VIP
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,Partner,61,1,615,36,5,2,2,13.69,0.1807232869637057,Jeunes Prudents
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,Partner,405,1,318,47,13,3,0,11.23,0.08514120583104712,Petits Consommateurs
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,Partner,72,2,91,67,6,0,0,2.0,0.03236744405095623,Seniors Budgétaires
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,Alone,189,2,499,51,9,0,0,5.24,0.09510192197875773,Seniors Budgétaires
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,Partner,40,1,365,36,4,3,0,1.11,0.10151878910477229,Petits Consommateurs
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,Alone,63,1,140,44,7,3,0,1.75,0.04958097060085203,Petits Consommateurs
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,Partner,52,1,465,39,5,2,0,1.44,0.12492867486244248,Jeunes Prudents
6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,Partner,39,1,58,46,4,3,0,1.08,0.045284792075028245,Petits Consommateurs
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,Partner,805,1,34,51,21,1,0,22.32,0.043675253698051995,Épicuriens VIP
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,Partner,130,1,73,66,7,0,0,3.6,0.04175822845108593,Seniors Budgétaires
9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,Partner,1631,0,268,50,23,1,3,63.22,0.22972991353261707,Épicuriens VIP
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,Partner,34,1,360,33,4,3,0,0.94,0.10129928463551362,Petits Consommateurs
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,Alone,152,2,212,70,8,0,0,4.21,0.043591454870430736,Seniors Budgétaires
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,Alone,21,1,162,38,4,3,0,0.58,0.06000514094220564,Petits Consommateurs
1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,Partner,71,3,269,55,5,0,0,1.97,0.041141110106542984,Seniors Budgétaires
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,Alone,899,1,36,60,22,1,1,30.92,0.0450228920564716,Épicuriens VIP
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,Partner,711,0,70,75,9,1,0,19.71,0.09638171545255546,Épicuriens VIP
1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,Partner,351,1,694,44,12,2,0,9.73,0.20903566788020062,Jeunes Prudents
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,Alone,8,0,42,51,0,3,0,0.22,0.06961340843223379,Petits Consommateurs
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,Alone,119,1,573,30,7,2,0,3.3,0.1645493897060436,Jeunes Prudents
803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,Partner,21,2,450,54,3,0,0,0.58,0.09230988397674192,Seniors Budgétaires
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Partner,10,1,97,49,3,3,0,0.28,0.05122695876157815,Petits Consommateurs
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,Partner,973,1,36,47,24,1,1,32.97,0.04679451695985628,Épicuriens VIP
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,Partner,1536,0,306,57,12,1,3,60.58,0.34371600621711035,Épicuriens VIP
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,Partner,992,2,348,70,24,1,1,33.5,0.07429664179153776,Épicuriens VIP
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,Partner,1529,1,492,55,32,1,2,54.39,0.17832262953854364,Épicuriens VIP
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,Partner,860,1,290,50,15,1,0,23.84,0.11873359545734427,Épicuriens VIP
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,Alone,928,1,254,59,21,1,0,25.73,0.08634824452741299,Épicuriens VIP
6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,Partner,418,2,699,52,14,2,1,17.59,0.15487135094100776,Jeunes Prudents
9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,Partner,587,1,695,67,14,0,1,22.27,0.2242475861910313,Seniors Budgétaires
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,Partner,641,1,48,47,17,1,0,17.77,0.04563457861923896,Épicuriens VIP
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,Partner,23,2,102,46,3,3,1,6.64,0.03903288544792245,Petits Consommateurs
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,Partner,2279,0,317,53,22,1,2,75.18,0.45139319033095066,Épicuriens VIP
